ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
47562971,Photo,Sharp-shinned Hawk,Accipiter striatus,,Pam Schwedler,2017-02-04,2017,2,4,1053,United States,US-WI-061,Wisconsin,Kewaunee,My Home,44.4523255,-87.5077665,"",,Unspecified,"","",,,,,,,S34183493,"",,,Sat on backyard feeder crossbar for over an hour,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
47470231,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tom Gannon,2017-02-04,2017,2,4,1355,United States,US-NE-109,Nebraska,Lancaster,Pioneers Park,40.7778604,-96.7609477,"",,Unspecified,"","",,,,,,,S34156052,"",,,,"#12--imm. perched right above feeders; got photos",Accipiter striatus,shshaw,Species,7816,,4.00,3,,1518,1344
47363821,Photo,Sharp-shinned Hawk,Accipiter striatus,,Antony Wilson,2017-02-03,2017,2,3,757,United States,US-CA-085,California,Santa Clara,Ulistac Natural Area,37.4057129,-121.9552374,"",,Unspecified,"","",,,,,,,S34128902,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,1372,2054
47238171,Photo,Sharp-shinned Hawk,Accipiter striatus,,Peter Crosson,2017-02-02,2017,2,2,1336,United States,US-MA-001,Massachusetts,Barnstable,Pogorelc Sanctuary,41.6996040,-70.3554930,Adult,,Unspecified,"","",,,,,,,S34111421,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,762,1145
47236731,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Joe Hanfman,2017-02-02,2017,2,2,945,United States,US-MD-027,Maryland,Howard,Columbia--Martin Rd,39.2032770,-76.8679261,"",,Unspecified,"","",,,,,,,S34106475,"",,,,,Accipiter striatus,shshaw2,Group,7821,,4.00,3,,2444,2117
47023231,Photo,Sharp-shinned Hawk,Accipiter striatus,,Cathy Theisen,2017-01-25,2017,1,25,1430,United States,US-MI-161,Michigan,Washtenaw,Loch Highland,42.3189960,-83.8528440,"",,Unspecified,"","",,,,,,,S34060076,"",,,,"MODO size, squared off tail",Accipiter striatus,shshaw,Species,7816,,4.00,3,,1849,1456
46678151,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ken Orich,2017-01-27,2017,1,27,903,Canada,CA-AB-TW,Alberta,Lethbridge,Lethbridge - 6th Ave. South,49.6917312,-112.8216612,"",,Unspecified,"","",,,,,,,S33966955,"",,,,"I saw it fly by my kitchen window and thought it probably landed in my backyard.  It had and stayed for 25 minutes.  4 Black-billed Magpies harassed it for about 5 minutes, then gave up and left.  A Downy Woodpecker landed in the tree above it and stayed until it noticed the hawk.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,3000,4000
46296571,Photo,Sharp-shinned Hawk,Accipiter striatus,,Dominique Lavoie,2017-01-14,2017,1,14,1200,Canada,CA-QC-MC,Quebec,Maria-Chapdelaine,"Dolbeau, rue Renaud",48.8841130,-72.2403176,Juvenile,,Unspecified,"","",,,,,,,S33709908,"",,,,"À 12h00 j'aperçois l'oiseau de ma fenêtre sous un cèdre(thuja occidentalis) entrain de dépecer un Étourneau sansonnet. Il est demeuré sur place de 12h00 à 15h00. Il prenait des pauses d'une 15aine minutes toutes les demi-heure pour s'arrêter et prendre une pause sous ce froid glacial. Épervier bruin juvénile de l'année, car il avait encore l'iris jaune. L'iris de l'adulte aurait été rouge. Photos à venir",Accipiter striatus,shshaw,Species,7816,,4.00,3,,2996,4557
45354131,Photo,Sharp-shinned Hawk,Accipiter striatus,,Mary Rumple,2017-01-13,2017,1,13,1005,United States,US-ID-001,Idaho,Ada,Morris Hill Cemetery,43.6085968,-116.2309755,"",,Unspecified,"","",,,,,,,S33651295,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
45049291,Photo,Sharp-shinned Hawk,Accipiter striatus,,Suntesha Wustrack,2016-12-05,2016,12,5,1400,United States,US-KS-015,Kansas,Butler,Wustrack Wonderland,37.6240510,-97.0130512,"",,Unspecified,"","",,,,,,,S33586765,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2292,2990
44951121,Photo,Sharp-shinned Hawk,Accipiter striatus,,sarah frazee,2017-01-09,2017,1,9,900,United States,US-NJ-029,New Jersey,Ocean,Cattus Island County Park,39.9826119,-74.1285324,"","",Unspecified,"","",,,,,,,S33563743,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,Habitat,2335,2645
44772101,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kevin Manley,2017-01-07,2017,1,7,1336,United States,US-MN-163,Minnesota,Washington,"Pete's Place",44.8562290,-92.8835260,Adult Female,,Unspecified,"","",,,,,,,S33515415,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3264,2448
44729801,Photo,Sharp-shinned Hawk,Accipiter striatus,,Francine Cauchon,2017-01-07,2017,1,7,1035,Canada,CA-QC-QU,Quebec,Québec,Parc de la Rivière-Beauport--Secteur Clemenceau,46.8714671,-71.2128603,"",,Unspecified,"","",,,,,,,S33514221,"",,,,"Petit épervier (quasi la grosseur d'une tourterelle), se tenait dans le petit sentier montant vers la rue Éverell et qui surplombe des mangeoires.  Il était au repos sur une branche.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,3000,4000
44729771,Photo,Sharp-shinned Hawk,Accipiter striatus,,Francine Cauchon,2017-01-07,2017,1,7,1035,Canada,CA-QC-QU,Quebec,Québec,Parc de la Rivière-Beauport--Secteur Clemenceau,46.8714671,-71.2128603,"",,Unspecified,"","",,,,,,,S33514221,"",,,,"Petit épervier (quasi la grosseur d'une tourterelle), se tenait dans le petit sentier montant vers la rue Éverell et qui surplombe des mangeoires.  Il était au repos sur une branche.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,3000,4000
44713031,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alissa Kegelman,2017-01-07,2017,1,7,1105,United States,US-DE-003,Delaware,New Castle,Kegelman Yard B - Wilm,39.7807351,-75.5170316,"",,Unspecified,"","",,,,,,,S33511002,"",,,,"I was in the process of writing an eBird report when I heard a commotion outside, a  Juvenile Sharp-shinned had flown in and captured a European Starling just three feet from the house . It had it pinned on the ground and was struggling to keep it there. Size wise the Sharpie was not much bigger.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,2173,2519
44522011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Steve McInnis,2017-01-05,2017,1,5,825,United States,US-SC-079,South Carolina,Richland,Sesquicentennial SP,34.0875686,-80.9082985,Adult,"",Unspecified,"","",,,,,,,S33459206,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,Field notes/sketch,3456,4608
44400421,Photo,Sharp-shinned Hawk,Accipiter striatus,,Julie Zempel,2016-09-16,2016,9,16,1000,United States,US-MN-019,Minnesota,Carver,Union Avenue/Tacoma Sod fields/surrounding areas,44.8551700,-93.9362700,"",,Unspecified,"","",,,,,,,S33433193,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,896,1280
44147291,Photo,Sharp-shinned Hawk,Accipiter striatus,,Yvonne Motherwell,2017-01-01,2017,1,1,945,United States,US-CA-097,California,Sonoma,US-CA-Santa Rosa-1430 Neotomas Ave - 38.4335x-122.6860,38.4334590,-122.6860460,"",,Unspecified,"","",,,,,,,S33363959,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
43978501,Photo,Sharp-shinned Hawk,Accipiter striatus,,Karen Lebing,2016-12-26,2016,12,26,900,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,"",,Unspecified,"","",,,,,,,S33213973,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,612,800
43975981,Photo,Sharp-shinned Hawk,Accipiter striatus,,steve  price,2016-12-31,2016,12,31,1450,United States,US-UT-035,Utah,Salt Lake,Draper,40.5053402,-111.8782747,"",,Unspecified,"","",,,,,,,S33316882,"",,,The Sharpie was after the birds at our feeding stations. No luck this time. I got lucky with the cell phone against the binoculars.,Adult plumage.,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2732,1536
43832181,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kathy Webb,2016-12-29,2016,12,29,930,Canada,CA-ON-FR,Ontario,Frontenac,SHR home,44.3831439,-76.2979889,"",,Unspecified,"","",,,,,,,S33280729,"",,,,Continuing juvenile in trees bordering the feeder area.,Accipiter striatus,shshaw,Species,7816,,4.00,3,,1200,1800
43819351,Photo,Sharp-shinned Hawk,Accipiter striatus,,Taylor Abbott,2016-12-29,2016,12,29,1600,United States,US-UT-057,Utah,Weber,Shadow Valley Drive,41.1681964,-111.9341385,"",,Unspecified,"","",,,,,,,S33278169,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
43769081,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tyler Grant,2016-12-28,2016,12,28,1140,United States,US-UT-011,Utah,Davis,Farmington Bay WMA,40.9551410,-111.9191396,"",,Unspecified,"","",,,,,,,S33249886,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
43698501,Photo,Sharp-shinned Hawk,Accipiter striatus,,Lynette Thonne,2016-12-27,2016,12,27,1051,United States,US-MI-109,Michigan,Menominee,Bird Haven/stakeout Black-throated Gray Warbler (2015-2016) (permission required),45.4380171,-87.5469536,"",,Unspecified,"","",,,,,,,S33243868,"",,,,continuing...Same bird from Dec. 7th and the 22nd,Accipiter striatus,shshaw,Species,7816,,4.00,3,,4608,3456
43698411,Photo,Sharp-shinned Hawk,Accipiter striatus,,Lynette Thonne,2016-12-22,2016,12,22,914,United States,US-MI-109,Michigan,Menominee,Bird Haven/stakeout Black-throated Gray Warbler (2015-2016) (permission required),45.4380171,-87.5469536,"",,Unspecified,"","",,,,,,,S33243810,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,4608,3456
43352501,Photo,Sharp-shinned Hawk,Accipiter striatus,,David Cooney Jr,2016-12-23,2016,12,23,1410,United States,US-PA-055,Pennsylvania,Franklin,"Yard 5th St. Chambersburg, PA",39.9199402,-77.6609802,Immature,,Unspecified,"","",,,,,,,S33172106,"",,,,,Accipiter striatus,shshaw,Species,7896,,4.00,3,,2652,3536
43258641,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jesse Adkins,2016-12-22,2016,12,22,750,United States,US-MD-015,Maryland,Cecil,Whitaker Woods,39.6052087,-75.9770089,"",,Unspecified,"","",,,,,,,S33154503,"",,,,My usual visitor! https://www.facebook.com/jesse.adkins1/videos/10212054532345623/ https://www.facebook.com/jesse.adkins1/videos/10212054592747133/,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,3715
43152221,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2015-11-08,2015,11,8,740,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Adult,,Unspecified,"","",,,,,,,S25756712,"",,,,"2 adults, 1 juvenile",Accipiter striatus,shshaw,Species,7816,,4.00,3,,1619,2433
43144521,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2015-09-27,2015,9,27,640,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Adult,,Unspecified,"","",,,,,,,S25694424,"",,,,Careful count of migrants - mix of ages/sexes,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2306,3456
43143351,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2015-09-20,2015,9,20,640,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Adult,,Unspecified,"","",,,,,,,S25145387,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2307,3454
43143341,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2015-09-20,2015,9,20,640,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Adult,,Unspecified,"","",,,,,,,S25145387,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2228,3346
43141151,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2015-09-14,2015,9,14,640,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Juvenile,,Unspecified,"","",,,,,,,S25036314,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2440,3674
43138731,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2015-09-06,2015,9,6,900,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Juvenile,,Unspecified,"","",,,,,,,S24941748,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,1650,2462
43135761,Photo,Sharp-shinned Hawk,Accipiter striatus,,Mike Hall,2016-11-25,2016,11,25,1200,United States,US-CA-001,California,Alameda,"Old Highlands Park and Ward Creek Road Trail, Hayward",37.6614057,-122.0490396,Adult,,Unspecified,"","",,,,,,,S32722657,"",,,,"Perched. Photos to follow.  When I attempted to approach, it flew off with a ""Kek-Kek.""",Accipiter striatus,shshaw,Species,7816,,4.00,3,,768,1024
43026831,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ken Orich,2016-12-20,2016,12,20,1053,Canada,CA-AB-TW,Alberta,Lethbridge,Lethbridge (6th Street North),49.7145877,-112.8378510,"",,Unspecified,"","",,,,,,,S33118177,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3000,4000
42964181,Photo,Sharp-shinned Hawk,Accipiter striatus,,Dean Newhouse,2016-12-19,2016,12,19,1210,United States,US-PA-133,Pennsylvania,York,Woodbridge Neighborhood,40.1798898,-76.8046340,"",,Unspecified,"","",,,,,,,S33106635,"",,,,"This Sharp-shinned Hawk appeared especially small to me.  Smaller than a Mourning Dove; only about the same size as a Blue Jay, if that.  He was well camouflaged is uploaded pictures, but he was keeping his eyes on the feeders down below.  First noticed him chasing a bird around in the woods behind the feeders.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,800,600
42949691,Photo,Sharp-shinned Hawk,Accipiter striatus,,David Barry,2016-12-19,2016,12,19,1020,United States,US-CA-075,California,San Francisco,Fort Mason Park,37.8051812,-122.4285507,"",,Unspecified,"","",,,,,,,S33104750,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3000,4000
42940171,Photo,Sharp-shinned Hawk,Accipiter striatus,,Dale Rubach,2016-12-17,2016,12,17,700,United States,US-CA-057,California,Nevada,Perimeter Rd,39.0514407,-121.2210488,"",,Unspecified,"","",,,,,,,S33102851,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2238,1652
42843141,Photo,Sharp-shinned Hawk,Accipiter striatus,,Giovanni   Pari,2016-12-18,2016,12,18,700,Canada,CA-ON-OT,Ontario,Ottawa,"Ottawa -- Christmas Bird Count, Gloucester Sector",45.4422854,-75.6447530,"",,Unspecified,"","",,,,,,,S33084226,"",,,,"As previous counts, found in the Beechwood Cemetery just north of Macoun Marsh.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,2049,1423
42776571,Photo,Sharp-shinned Hawk,Accipiter striatus,,Donna Ortuso,2016-12-17,2016,12,17,1540,United States,US-NJ-029,New Jersey,Ocean,Barnegat NJ ~ Backyard,39.7614966,-74.2465491,"",,Unspecified,"","",,,,,,,S33069452,"",,,,Heard the alarm call of some Blue Jay ....that alerted me to the Sharpies presents,Accipiter striatus,shshaw,Species,7816,,4.00,3,,480,640
42603561,Photo,Sharp-shinned Hawk,Accipiter striatus,,William Crain,2016-12-10,2016,12,10,1323,United States,US-MT-111,Montana,Yellowstone,711 1/2 Terry Ave,45.7761440,-108.5380554,"",,Unspecified,"","",,,,,,,S32994857,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3569,3562
42574521,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ted Keyel,2016-04-20,2016,4,20,930,United States,US-MI-033,Michigan,Chippewa,Whitefish Point,46.7690010,-84.9530029,"",,Unspecified,"","",,,,,,,S29079417,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,402,600
42565431,Photo,Sharp-shinned Hawk,Accipiter striatus,,Steve Gniadek,2016-12-13,2016,12,13,1300,United States,US-MT-029,Montana,Flathead,Yard list,48.2991914,-114.1815445,"",,Unspecified,"","",,,,,,,S33023040,"",,,,"Bird activity was quiet in the morning, probably due to this visitor.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
42565141,Photo,Sharp-shinned Hawk,Accipiter striatus,,Steve Gniadek,2016-12-13,2016,12,13,1300,United States,US-MT-029,Montana,Flathead,Yard list,48.2991914,-114.1815445,"",,Unspecified,"","",,,,,,,S33023040,"",,,,"Bird activity was quiet in the morning, probably due to this visitor.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
42466551,Photo,Sharp-shinned Hawk,Accipiter striatus,,Brian M. Delaney,2016-12-13,2016,12,13,704,United States,US-MA-001,Massachusetts,Barnstable,Center Place and Boland Pond,41.7845531,-69.9910641,Juvenile Female,,Unspecified,"","",,,,,,,S33000257,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3207,2081
42437501,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alex Lamoreaux,2016-09-06,2016,9,6,630,United States,US-MN-137,Minnesota,St. Louis,Hawk Ridge Nature Reserve,46.8469659,-92.0315212,Juvenile,,Unspecified,"","",,,,,,,S31456715,"",,,,Large movement following the storm - mostly juveniles,Accipiter striatus,shshaw,Species,7816,,4.00,3,,1838,2755
42310461,Photo,Sharp-shinned Hawk,Accipiter striatus,,Karen Lebing,2016-12-11,2016,12,11,1000,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,"",,Unspecified,"","",,,,,,,S32969530,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,600,800
42239571,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jesse Adkins,2016-12-10,2016,12,10,746,United States,US-MD-015,Maryland,Cecil,Whitaker Woods,39.6052087,-75.9770089,"",,Unspecified,"","",,,,,,,S32956406,"",,,,Resident this Winter,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
42239561,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jesse Adkins,2016-12-10,2016,12,10,746,United States,US-MD-015,Maryland,Cecil,Whitaker Woods,39.6052087,-75.9770089,"",,Unspecified,"","",,,,,,,S32956406,"",,,,Resident this Winter,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
42236601,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kimberly With,2016-12-10,2016,12,10,0,United States,US-KS-149,Kansas,Pottawatomie,Yard,39.2119478,-96.5023278,Juvenile,,Unspecified,"","",,,,,,,S32955722,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3455,2670
42060291,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jim Scott,2016-12-08,2016,12,8,1215,United States,US-OR-053,Oregon,Polk,Salemtowne Retirement Community Campus,44.9770562,-123.0683380,"",,Unspecified,"","",,,,,,,S32922629,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,1020,800
41598941,Photo,Sharp-shinned Hawk,Accipiter striatus,,Mary & Bob Pratt,2016-12-02,2016,12,2,900,United States,US-MI-037,Michigan,Clinton,HOME,43.0012242,-84.5653041,"",,Unspecified,"","",,,,,,,S32831446,"",,,,"Very small hawk in our yard, (we have had 2 coopers )and on Friday morning and was here for the day taking out Gold finches.",Accipiter striatus,shshaw,Species,7816,,4.00,3,,1600,885
41585901,Photo,Sharp-shinned Hawk,Accipiter striatus,,Justin  Nation,2016-12-02,2016,12,2,1505,United States,US-TN-185,Tennessee,White,US-Tennessee-Sparta-1786 Smithville Highway - 35.944x-85.511,35.9443021,-85.5114372,"",,Unspecified,"","",,,,,,,S32829163,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,2505,3759
41204011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Karen Lebing,2016-11-28,2016,11,28,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,"",,Unspecified,"","",,,,,,,S32769450,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,600,800
40906441,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tom Edell,2016-11-25,2016,11,25,826,United States,US-CA-079,California,San Luis Obispo,MBSP_Bautista Property,35.3420743,-120.8204420,Immature,,Unspecified,"","",,,,,,,S32715883,"",,,"Sharp-shinned Hawk (immature), Bautista Unit of Morro Bay State Park, San Luis Obispo County, California, 25 Nov 2016, Tom M. Edell",Immature flew into an coast live oak grove I was checking (photo),Accipiter striatus,shshaw,Species,7816,,4.00,3,,3000,3229
40796641,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jesse Adkins,2016-11-24,2016,11,24,730,United States,US-MD-015,Maryland,Cecil,Whitaker Woods,39.6052087,-75.9770089,"",,Unspecified,"","",,,,,,,S32691993,"",,,,Stopped by twice trying to eat my birds! https://www.facebook.com/jesse.adkins1/videos/10211733480839536/,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,3481
40432521,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jim Ferrari,2016-11-19,2016,11,19,1120,United States,US-GA-207,Georgia,Monroe,Rum Creek M.A.R.S.H. Project,33.0611908,-83.8700044,"",,Unspecified,"","",,,,,,,S32630774,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,1054,1581
40260181,Photo,Sharp-shinned Hawk,Accipiter striatus,,Dave Bengston,2016-11-14,2016,11,14,926,Mexico,MX-JAL-066,Jalisco,Poncitlán,San Pedro Oak Woodland & Mirador (20.3310x-102.9288),20.3309720,-102.9288150,Immature,,Unspecified,"","",,,,,,,S32606129,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,777,890
40035471,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jan Thom,2014-03-21,2014,3,21,0,United States,US-MT-111,Montana,Yellowstone,My yard - west Billings,45.7762040,-108.6428570,"",,Unspecified,"","",,,,,,,S32569475,"",,,,adult,Accipiter striatus,shshaw,Species,7816,,4.00,3,,1275,1483
39697551,Photo,Sharp-shinned Hawk,Accipiter striatus,,Mark Bartolome Stevens,2016-11-12,2016,11,12,1134,United States,US-OR-015,Oregon,Curry,96414 Alder Ridge Rd,42.1151527,-124.3206319,"",,Unspecified,"","",,,,,,,S32504068,"",,,,,Accipiter striatus,shshaw,Species,7816,,4.00,3,,3456,4608
39598791,Photo,Sharp-shinned Hawk,Accipiter striatus,,WS Barbour,2016-11-11,2016,11,11,912,United States,US-NC-183,North Carolina,Wake,Lake Wheeler marshes,35.7022234,-78.7274137,"",,Unspecified,"","",,,,,,,S32473364,"",,,,"Watched it in relentless pursuit of a titmouse from close range (20'-35') on Swift Creek from kayak. Interesting to me the titmouse didn't just call, but it sang (peter, peter, peter)  each time after avoiding capture darting in and out of shrubs.  The Sharpie never caught that titmouse, but did cooperate for a photo session!",Accipiter striatus,shshaw,Species,7816,,4.00,3,,3000,4000
