ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
388481531,Photo,Red-tailed Hawk,Buteo jamaicensis,,Katherine Holland,2021-11-15,2021,11,15,920,United States,US-CO-041,Colorado,El Paso,El Paso - Hwy 115 south of Little Turkey Creek Road,38.6323560,-104.8716000,"",,Unspecified,"","",,,,,,,S97645767,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2736,3648
388466931,Photo,Red-tailed Hawk,Buteo jamaicensis,,Naresh Satyan,2021-11-14,2021,11,14,1057,United States,US-CA-037,California,Los Angeles,Jackson Lake,34.3923915,-117.7261019,"",,Unspecified,"","",,,,,,,S97652374,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1397,2089
388466141,Photo,Red-tailed Hawk,Buteo jamaicensis,,Petra Clayton,2021-11-11,2021,11,11,1200,United States,US-CA-079,California,San Luis Obispo,San Juan/Shell Creek Road,35.6033925,-120.3298069,"",,Unspecified,"","",,,,,,,S97461384,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2715,4856
388464081,Photo,Red-tailed Hawk,Buteo jamaicensis,,Petra Clayton,2021-11-11,2021,11,11,1000,United States,US-CA-079,California,San Luis Obispo,Bitterwater Rd. (SLO Co.),35.5344055,-120.0875959,"",Flying,Unspecified,"","",,,,,,,S97460543,"",,,,Dark morph,Buteo jamaicensis,rethaw,Species,8094,,2.00,2,"",1080,1003
388464051,Photo,Red-tailed Hawk,Buteo jamaicensis,,Petra Clayton,2021-11-11,2021,11,11,1000,United States,US-CA-079,California,San Luis Obispo,Bitterwater Rd. (SLO Co.),35.5344055,-120.0875959,"",Flying,Unspecified,"","",,,,,,,S97460543,"",,,,Dark morph,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,"",824,971
388464041,Photo,Red-tailed Hawk,Buteo jamaicensis,,Petra Clayton,2021-11-11,2021,11,11,1000,United States,US-CA-079,California,San Luis Obispo,Bitterwater Rd. (SLO Co.),35.5344055,-120.0875959,"",Flying,Unspecified,"","",,,,,,,S97460543,"",,,,Dark morph,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,"",1070,1650
388464031,Photo,Red-tailed Hawk,Buteo jamaicensis,,Petra Clayton,2021-11-11,2021,11,11,1000,United States,US-CA-079,California,San Luis Obispo,Bitterwater Rd. (SLO Co.),35.5344055,-120.0875959,"",,Unspecified,"","",,,,,,,S97460543,"",,,,Dark morph,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2912,3904
388459301,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Chris Davis,2021-11-14,2021,11,14,955,United States,US-TX-439,Texas,Tarrant,Village Creek Drying Beds (PPW-W 083),32.7842795,-97.1266181,Juvenile – 1,Flying,Unspecified,"","",,,,,,,S97651461,"",,,,,Buteo jamaicensis,erthaw1,Group,8098,,2.00,2,"",2149,3219
388459071,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1500,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651480,"",,,,Banded with 1957-33917,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2655,4216
388459061,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1500,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651480,"",,,,Banded with 1957-33917,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2497,4457
388459041,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1500,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651480,"",,,,Banded with 1957-33917,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2873,4240
388459031,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1500,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651480,"",,,,Banded with 1957-33917,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2306,3662
388459021,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1500,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651480,"",,,,Banded with 1957-33917,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,1702,3523
388459011,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1500,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651480,"",,,,Banded with 1957-33917,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2094,3894
388459001,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1500,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651480,"",,,,Banded with 1957-33917,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2109,3176
388458681,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1345,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651421,"",,,,Banded with 1957-33916,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2884,4715
388458671,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1345,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651421,"",,,,Banded with 1957-33916,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,3064,4261
388458651,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1345,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651421,"",,,,Banded with 1957-33916,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,3105,4508
388458641,Photo,Red-tailed Hawk,Buteo jamaicensis,,Jesse Watson,2021-10-30,2021,10,30,1345,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,Adult – 1,"",Unspecified,"","",,,,,,,S97651421,"",,,,Banded with 1957-33916,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,In-hand,2734,4658
